frame,time,origin_x,origin_y,origin_z,x_axis_x,x_axis_y,x_axis_z,y_axis_x,y_axis_y,y_axis_z,z_axis_x,z_axis_y,z_axis_z,R00,R01,R02,R10,R11,R12,R20,R21,R22
1711,14.2583333333333,145.481855976637,211.820178134431,29.288720528202,0.9872739057634223,-0.04656307720306787,-0.15205957661396444,-0.04216156005368763,-0.9985967797468298,0.0320448799826254,-0.15333831175696525,-0.02522600484901871,-0.9878517149992102,0.9872739057634223,-0.04216156005368763,-0.15333831175696525,-0.04656307720306787,-0.9985967797468298,-0.02522600484901871,-0.15205957661396444,0.0320448799826254,-0.9878517149992102
1712,14.2666666666667,145.665116870876,211.954798091044,29.3820417007173,0.9875336579659949,-0.04563910601007799,-0.1506464283907928,-0.04107533821341896,-0.9986019810820148,0.03327010624763184,-0.1519542397399778,-0.02666749672684575,-0.9880277089451333,0.9875336579659949,-0.04107533821341896,-0.1519542397399778,-0.04563910601007799,-0.9986019810820148,-0.02666749672684575,-0.1506464283907928,0.03327010624763184,-0.9880277089451333
1713,14.275,146.079395145158,212.122438774805,28.4171984396951,0.9869459181293875,-0.04506994670137808,-0.1546171225708046,-0.040404334514593125,-0.998632094237842,0.03318780062876448,-0.15590139332338607,-0.026507362420216386,-0.9874168903241174,0.9869459181293875,-0.040404334514593125,-0.15590139332338607,-0.04506994670137808,-0.998632094237842,-0.026507362420216386,-0.1546171225708046,0.03318780062876448,-0.9874168903241174
1714,14.2833333333333,146.107581398042,212.123573322404,28.9117241198063,0.9873448552885772,-0.04524581749705103,-0.15199655500767906,-0.040401170971069454,-0.9985768686874527,0.03481354199917366,-0.15335541111856882,-0.02823213278137811,-0.9877677179171576,0.9873448552885772,-0.040401170971069454,-0.15335541111856882,-0.04524581749705103,-0.9985768686874527,-0.02823213278137811,-0.15199655500767906,0.03481354199917366,-0.9877677179171576
1715,14.2916666666667,146.280715709302,212.320380902769,29.023401381739,0.9875609837727627,-0.04415137930482857,-0.15091043381838862,-0.03906805885110811,-0.9985701967745323,0.03648628360464121,-0.1523055813402104,-0.03013665242114844,-0.987873874577857,0.9875609837727627,-0.03906805885110811,-0.1523055813402104,-0.04415137930482857,-0.9985701967745323,-0.03013665242114844,-0.15091043381838862,0.03648628360464121,-0.987873874577857
1716,14.3,146.537047075185,212.389038001476,29.2905077657769,0.9878051598458337,-0.04369335134477958,-0.14943847305901048,-0.0385688094931566,-0.9985699149059452,0.0370212368649966,-0.15084234523577106,-0.030806104800757243,-0.988077714955042,0.9878051598458337,-0.0385688094931566,-0.15084234523577106,-0.04369335134477958,-0.9985699149059452,-0.030806104800757243,-0.14943847305901048,0.0370212368649966,-0.988077714955042
1717,14.3083333333333,146.688475623519,212.435943446491,29.4235247703918,0.9880475141652016,-0.04376822708133484,-0.14780545338424578,-0.03850273385388376,-0.9985241957324695,0.03830104466724075,-0.14926369028582517,-0.032152337939591324,-0.9882745458258426,0.9880475141652016,-0.03850273385388376,-0.14926369028582517,-0.04376822708133484,-0.9985241957324695,-0.032152337939591324,-0.14780545338424578,0.03830104466724075,-0.9882745458258426
1718,14.3166666666667,146.988290596695,212.45090014328,29.712970008246,0.9883400952247828,-0.04356157352724618,-0.14589806538435554,-0.03840243906682157,-0.9985397771152595,0.037994291575537444,-0.14734011281652534,-0.031948440187874974,-0.988569769072864,0.9883400952247828,-0.03840243906682157,-0.14734011281652534,-0.04356157352724618,-0.9985397771152595,-0.031948440187874974,-0.14589806538435554,0.037994291575537444,-0.988569769072864
1719,14.325,147.230182718539,212.530551516886,29.8342488986197,0.9885667735295869,-0.04288516261506369,-0.14455655329587086,-0.03776872632104066,-0.9985654184075237,0.037955611873525086,-0.14597690771279115,-0.032061939867807296,-0.9887683118033892,0.9885667735295869,-0.03776872632104066,-0.14597690771279115,-0.04288516261506369,-0.9985654184075237,-0.032061939867807296,-0.14455655329587086,0.037955611873525086,-0.9887683118033892
1720,14.3333333333333,147.597779232993,212.624875153161,30.0888611866377,0.9888259928494069,-0.04214172684199492,-0.14299381358702085,-0.036997077382999954,-0.998575416757669,0.03844936036352211,-0.14441042943811674,-0.032729373749315095,-0.9889764486394387,0.9888259928494069,-0.036997077382999954,-0.14441042943811674,-0.04214172684199492,-0.998575416757669,-0.032729373749315095,-0.14299381358702085,0.03844936036352211,-0.9889764486394387
1721,14.3416666666667,148.061921917456,212.625478575889,30.1925976065945,0.988920849271897,-0.04263766384350734,-0.14218854910757717,-0.03741399639183176,-0.9985302210336977,0.03921212256926261,-0.14365147666954844,-0.03345784368967821,-0.9890625996094965,0.988920849271897,-0.03741399639183176,-0.14365147666954844,-0.04263766384350734,-0.9985302210336977,-0.03345784368967821,-0.14218854910757717,0.03921212256926261,-0.9890625996094965
1722,14.35,148.396735940299,212.68406315044,30.1967052284449,0.9890291317486541,-0.042003245868045,-0.14162310506782305,-0.036924338835824716,-0.9985837548082616,0.038302452069952524,-0.14303135933787495,-0.03265290139608369,-0.9891793660789622,0.9890291317486541,-0.036924338835824716,-0.14303135933787495,-0.042003245868045,-0.9985837548082616,-0.03265290139608369,-0.14162310506782305,0.038302452069952524,-0.9891793660789622
1723,14.3583333333333,148.772496099123,212.724687262678,30.4523290053542,0.9892837509455216,-0.04156314035702006,-0.1399648723030951,-0.036375755514458756,-0.9985604125971934,0.03941962461103898,-0.1414017840266218,-0.033905866120563205,-0.9893714811518993,0.9892837509455216,-0.036375755514458756,-0.1414017840266218,-0.04156314035702006,-0.9985604125971934,-0.033905866120563205,-0.1399648723030951,0.03941962461103898,-0.9893714811518993
1724,14.3666666666667,149.21396117309,212.849486187561,30.5845420012014,0.9895697722216307,-0.04126138167975095,-0.13801870991683673,-0.03586263493484242,-0.998499752368511,0.041377722696549865,-0.13951894968340403,-0.03599642901594921,-0.98956491438275,0.9895697722216307,-0.03586263493484242,-0.13951894968340403,-0.04126138167975095,-0.998499752368511,-0.03599642901594921,-0.13801870991683673,0.041377722696549865,-0.98956491438275
1725,14.375,149.619250129285,212.985261747151,30.5057175860075,0.9895788090766544,-0.04035975443625872,-0.13822037059809775,-0.034689445151094705,-0.9984644225012388,0.04319073273721068,-0.13975128987433277,-0.03794584590061031,-0.9894592916120134,0.9895788090766544,-0.034689445151094705,-0.13975128987433277,-0.04035975443625872,-0.9984644225012388,-0.03794584590061031,-0.13822037059809775,0.04319073273721068,-0.9894592916120134
1726,14.3833333333333,150.034035592273,213.064587098213,30.6392387610967,0.9897790294958693,-0.03982488029111079,-0.13693594005962778,-0.033796755944519766,-0.9983663791022002,0.04606899571282993,-0.13854693088568165,-0.040970135320265534,-0.989508057548799,0.9897790294958693,-0.033796755944519766,-0.13854693088568165,-0.03982488029111079,-0.9983663791022002,-0.040970135320265534,-0.13693594005962778,0.04606899571282993,-0.989508057548799
1727,14.3916666666667,150.547981797166,213.113302962803,30.6702420724748,0.989868450964455,-0.039299451876803546,-0.1364404737144127,-0.03310978237636193,-0.9983298022136396,0.0473428803841202,-0.13807314038660992,-0.0423457092780126,-0.9895163711680174,0.989868450964455,-0.03310978237636193,-0.13807314038660992,-0.039299451876803546,-0.9983298022136396,-0.0423457092780126,-0.1364404737144127,0.0473428803841202,-0.9895163711680174
1728,14.4,151.098628779258,213.135139801393,30.8278176122653,0.9899954681356432,-0.03957849855499075,-0.13543454331528967,-0.03349086521136136,-0.9983362716776384,0.04693666584011883,-0.13706689979087916,-0.041931266435980045,-0.9896739027966696,0.9899954681356432,-0.03349086521136136,-0.13706689979087916,-0.03957849855499075,-0.9983362716776384,-0.041931266435980045,-0.13543454331528967,0.04693666584011883,-0.9896739027966696
1729,14.4083333333333,151.762670642907,213.187785808007,30.9614428095189,0.990180040659057,-0.03922719893495858,-0.13418164533253277,-0.03334283243411076,-0.9983929133131219,0.0458240785112805,-0.13576355404046858,-0.04090009180740762,-0.9898966814190491,0.990180040659057,-0.03334283243411076,-0.13576355404046858,-0.03922719893495858,-0.9983929133131219,-0.04090009180740762,-0.13418164533253277,0.0458240785112805,-0.9898966814190491
1730,14.4166666666667,152.337607835249,213.084516547285,30.9859890889001,0.9901433633244612,-0.04007874372201259,-0.1342006496489099,-0.03435749046221521,-0.9984103315371182,0.04468078702395932,-0.1357780649208959,-0.039629587199551515,-0.9899463687012192,0.9901433633244612,-0.03435749046221521,-0.1357780649208959,-0.04007874372201259,-0.9984103315371182,-0.039629587199551515,-0.1342006496489099,0.04468078702395932,-0.9899463687012192
1731,14.425,153.014995562539,213.017336054568,31.0232458081959,0.9901181217133311,-0.04058247893697779,-0.1342354925427509,-0.03495734870937691,-0.9984197166852423,0.044000603465993986,-0.1358090159970103,-0.03887327793601114,-0.9899721104336391,0.9901181217133311,-0.03495734870937691,-0.1358090159970103,-0.04058247893697779,-0.9984197166852423,-0.03887327793601114,-0.1342354925427509,0.044000603465993986,-0.9899721104336391
1732,14.4333333333333,153.665085764832,213.039622467346,31.0560117423757,0.9902148079456046,-0.040342721754509335,-0.1335930347237012,-0.03481246138765113,-0.9984476976370097,0.04347743800510542,-0.13513965612425943,-0.0384013005612144,-0.990082124602714,0.9902148079456046,-0.03481246138765113,-0.13513965612425943,-0.040342721754509335,-0.9984476976370097,-0.0384013005612144,-0.1335930347237012,0.04347743800510542,-0.990082124602714
1733,14.4416666666667,154.255803383668,212.751321509851,31.1615047982962,0.9901105999456948,-0.0424720170218425,-0.13370537627661994,-0.03691890496283872,-0.9983604579431833,0.043742319003710256,-0.13534398520629234,-0.038373477632002405,-0.9900552923361933,0.9901105999456948,-0.03691890496283872,-0.13534398520629234,-0.0424720170218425,-0.9983604579431833,-0.038373477632002405,-0.13370537627661994,0.043742319003710256,-0.9900552923361933
1734,14.45,155.260735074142,212.775972269406,30.70076379917,0.9898538700717683,-0.04262392359217756,-0.13554525827763594,-0.03725193720400557,-0.9984260163765296,0.0419259227333492,-0.1371189595879857,-0.036451213424276416,-0.9898836800156906,0.9898538700717683,-0.03725193720400557,-0.1371189595879857,-0.04262392359217756,-0.9984260163765296,-0.036451213424276416,-0.13554525827763594,0.0419259227333492,-0.9898836800156906
1735,14.4583333333333,155.894552612817,212.669323536736,30.8079346678633,0.9898609936301164,-0.043524333258421005,-0.13520667773452832,-0.038098228386091365,-0.998371315640462,0.042464586424150894,-0.13683471154440277,-0.036882902824247235,-0.9899070225005059,0.9898609936301164,-0.038098228386091365,-0.13683471154440277,-0.043524333258421005,-0.998371315640462,-0.036882902824247235,-0.13520667773452832,0.042464586424150894,-0.9899070225005059
1736,14.4666666666667,156.739072627731,212.623097504549,30.5341395412016,0.989740659737749,-0.044585008609878504,-0.13574094249393626,-0.0396496250200038,-0.9984581371828649,0.03884913807404819,-0.13726373773745978,-0.03306849407790489,-0.989982394288788,0.989740659737749,-0.0396496250200038,-0.13726373773745978,-0.044585008609878504,-0.9984581371828649,-0.03306849407790489,-0.13574094249393626,0.03884913807404819,-0.989982394288788
1737,14.475,157.451064568435,212.77076140294,30.5641360363735,0.9897520507031088,-0.04474269858754297,-0.13560593295315262,-0.03986125529371469,-0.99846313551505,0.03850256282202951,-0.13712023357404243,-0.03270256779764102,-0.9900144360584046,0.9897520507031088,-0.03986125529371469,-0.13712023357404243,-0.04474269858754297,-0.99846313551505,-0.03270256779764102,-0.13560593295315262,0.03850256282202951,-0.9900144360584046
1738,14.4833333333333,158.063045530129,212.763865104273,30.691388950745,0.9899083123058557,-0.045359512897726745,-0.13425366966103144,-0.04071204545408139,-0.9984795411617011,0.03716362787005201,-0.1357352665401192,-0.0313228426423889,-0.9902498760141719,0.9899083123058557,-0.04071204545408139,-0.1357352665401192,-0.045359512897726745,-0.9984795411617011,-0.0313228426423889,-0.13425366966103144,0.03716362787005201,-0.9902498760141719
1739,14.4916666666667,158.724041758558,212.613806668711,30.8009565978653,0.9898413196218957,-0.04727319695346773,-0.13408731043235503,-0.04258644363199782,-0.9983846399161482,0.037609913563871215,-0.13564865199463932,-0.03151754478543404,-0.9902555668021945,0.9898413196218957,-0.04258644363199782,-0.13564865199463932,-0.04727319695346773,-0.9983846399161482,-0.03151754478543404,-0.13408731043235503,0.037609913563871215,-0.9902555668021945
1740,14.5,159.595455243899,212.716394567652,30.3817223283609,0.9895477467038549,-0.047711058168775695,-0.1360842089360073,-0.04301438076644939,-0.9983798321719669,0.03724880883403056,-0.1376409097637839,-0.031005896869643116,-0.9899967749031847,0.9895477467038549,-0.04301438076644939,-0.1376409097637839,-0.047711058168775695,-0.9983798321719669,-0.031005896869643116,-0.1360842089360073,0.03724880883403056,-0.9899967749031847
1741,14.5083333333333,160.291740335163,212.773904570737,30.4377957418246,0.9894374590420243,-0.049052898596562214,-0.13640867928302003,-0.044347871386725815,-0.9983187705927249,0.03732155658191187,-0.13801007553048025,-0.030877911547023518,-0.9899493793273297,0.9894374590420243,-0.044347871386725815,-0.13801007553048025,-0.049052898596562214,-0.9983187705927249,-0.030877911547023518,-0.13640867928302003,0.03732155658191187,-0.9899493793273297
1742,14.5166666666667,161.033229427063,212.687642149851,30.4891943890101,0.9894112458586328,-0.05069489092121189,-0.13599784778795015,-0.046151890236934306,-0.9982726870115151,0.03635444119179561,-0.13760592136977973,-0.029692935208500117,-0.9900418880040772,0.9894112458586328,-0.046151890236934306,-0.13760592136977973,-0.05069489092121189,-0.9982726870115151,-0.029692935208500117,-0.13599784778795015,0.03635444119179561,-0.9900418880040772
1743,14.525,162.072825128045,212.825207888196,30.4179618231975,0.989502151324641,-0.05019654902948229,-0.1355204744289145,-0.04576616134011939,-0.99831715194208,0.03561351729953247,-0.1370800897289517,-0.029037400086521475,-0.9901342729125772,0.989502151324641,-0.04576616134011939,-0.1370800897289517,-0.05019654902948229,-0.99831715194208,-0.029037400086521475,-0.1355204744289145,0.03561351729953247,-0.9901342729125772
1744,14.5333333333333,162.943938697974,212.878562742145,30.368292729298,0.9893756344290866,-0.051043072239789114,-0.1361266277198037,-0.046597630434652045,-0.9982774708295241,0.035647609626514136,-0.13771170914601977,-0.028925698099309966,-0.9900498922547033,0.9893756344290866,-0.046597630434652045,-0.13771170914601977,-0.051043072239789114,-0.9982774708295241,-0.028925698099309966,-0.1361266277198037,0.035647609626514136,-0.9900498922547033
1745,14.5416666666667,163.943293446608,213.088465678398,30.4287598977742,0.9892904373286527,-0.05174365770517932,-0.1364808576224982,-0.047376381206994944,-0.9982617056731334,0.03505774508287788,-0.13805762968345092,-0.028216322826615597,-0.9900221866263055,0.9892904373286527,-0.047376381206994944,-0.13805762968345092,-0.05174365770517932,-0.9982617056731334,-0.028216322826615597,-0.1364808576224982,0.03505774508287788,-0.9900221866263055
1746,14.55,164.88911497187,213.232450120609,30.3385143999086,0.9892170947924714,-0.05210895777019741,-0.13687291876206345,-0.04730504782031994,-0.9981528026820882,0.038121056499128884,-0.13860653599689982,-0.031235220793141748,-0.9898548323673243,0.9892170947924714,-0.04730504782031994,-0.13860653599689982,-0.05210895777019741,-0.9981528026820882,-0.031235220793141748,-0.13687291876206345,0.038121056499128884,-0.9898548323673243
1747,14.5583333333333,165.909513429515,213.517049573912,30.4580366395342,0.9891004612634464,-0.052224777621580634,-0.13766935073143202,-0.04760264859208836,-0.9981934716903327,0.03665761751422715,-0.13933508307477965,-0.029704640667371746,-0.9897996610159889,0.9891004612634464,-0.04760264859208836,-0.13933508307477965,-0.052224777621580634,-0.9981934716903327,-0.029704640667371746,-0.13766935073143202,0.03665761751422715,-0.9897996610159889
1748,14.5666666666667,167.239320400406,214.047668405607,30.3482267328435,0.9889070828854525,-0.05195210844624367,-0.13915372739159595,-0.047086302622659816,-0.9981663851549862,0.03803613613335651,-0.14087463052058793,-0.031061969908839745,-0.9895400408781194,0.9889070828854525,-0.047086302622659816,-0.14087463052058793,-0.05195210844624367,-0.9981663851549862,-0.031061969908839745,-0.13915372739159595,0.03803613613335651,-0.9895400408781194
1749,14.575,168.603029767431,214.360268750408,30.4835599322409,0.9890956073614083,-0.05307847869941869,-0.13737741662049893,-0.04815972732149075,-0.998082403518659,0.038886455877806245,-0.13917801608977776,-0.031846363770017316,-0.9897551661658257,0.9890956073614083,-0.04815972732149075,-0.13917801608977776,-0.05307847869941869,-0.998082403518659,-0.031846363770017316,-0.13737741662049893,0.038886455877806245,-0.9897551661658257
1750,14.5833333333333,170.312544388832,214.955049055042,30.3660438425989,0.9890331224246285,-0.05129707416736231,-0.13849943295500516,-0.046402854484877756,-0.9981867570231199,0.03834022951577449,-0.140215041427962,-0.03149298787881416,-0.9896200957295783,0.9890331224246285,-0.046402854484877756,-0.140215041427962,-0.05129707416736231,-0.9981867570231199,-0.03149298787881416,-0.13849943295500516,0.03834022951577449,-0.9896200957295783
1751,14.5916666666667,171.820152933888,215.557292265642,30.2577035010675,0.9887769571659675,-0.051133174848474475,-0.14037637766920033,-0.046171542437627194,-0.9981959749206268,0.03837947786499675,-0.14208559971559753,-0.03146734946217622,-0.9893540762898206,0.9887769571659675,-0.046171542437627194,-0.14208559971559753,-0.051133174848474475,-0.9981959749206268,-0.03146734946217622,-0.14037637766920033,0.03837947786499675,-0.9893540762898206
1752,14.6,173.368143660819,216.044925473137,30.2739200334103,0.9889315017382964,-0.05051783690355933,-0.13950782424016014,-0.045770218626050484,-0.9982652649062796,0.0370344160007789,-0.1411367137089481,-0.03023919701613432,-0.9895281799965365,0.9889315017382964,-0.045770218626050484,-0.1411367137089481,-0.05051783690355933,-0.9982652649062796,-0.03023919701613432,-0.13950782424016014,0.0370344160007789,-0.9895281799965365
1753,14.6083333333333,175.225818788662,216.711214249002,30.2688765106829,0.9889972854033069,-0.04851009130394001,-0.1397538568575952,-0.043722508467958124,-0.9983535716955346,0.03712799666071842,-0.1413248446599505,-0.030609098720027553,-0.9894899551573975,0.9889972854033069,-0.043722508467958124,-0.1413248446599505,-0.04851009130394001,-0.9983535716955346,-0.030609098720027553,-0.1397538568575952,0.03712799666071842,-0.9894899551573975
1754,14.6166666666667,176.801311989604,217.324823421665,30.4933975729655,0.9891128800528738,-0.04813297897116548,-0.13906447011681466,-0.04337559541306773,-0.9983718914054523,0.03704219450925626,-0.14062100922718113,-0.030606907502409613,-0.9895902934937609,0.9891128800528738,-0.04337559541306773,-0.14062100922718113,-0.04813297897116548,-0.9983718914054523,-0.030606907502409613,-0.13906447011681466,0.03704219450925626,-0.9895902934937609
1755,14.625,178.695887206701,218.097294436607,30.3010363864723,0.9890199998323526,-0.04690324715903874,-0.14014109082475198,-0.04201601689049739,-0.9984079481521124,0.037632743606416455,-0.14168307681678394,-0.03133136563616346,-0.989416116338875,0.9890199998323526,-0.04201601689049739,-0.14168307681678394,-0.04690324715903874,-0.9984079481521124,-0.03133136563616346,-0.14014109082475198,0.037632743606416455,-0.989416116338875
1756,14.6333333333333,181.019803851398,218.923079618499,30.3193044018966,0.9891931921452555,-0.04507161809255989,-0.13951837820157686,-0.04010694404802018,-0.9984651047874668,0.038195124831346655,-0.14102574819021094,-0.03218670166810514,-0.989482569115353,0.9891931921452555,-0.04010694404802018,-0.14102574819021094,-0.04507161809255989,-0.9984651047874668,-0.03218670166810514,-0.13951837820157686,0.038195124831346655,-0.989482569115353
1757,14.6416666666667,183.230378727177,219.586318529493,30.0731683735931,0.9890350258261965,-0.044932596482626604,-0.14067970522539516,-0.03996908908288466,-0.9984814004248744,0.03791259584183165,-0.14216958045538103,-0.03187404553725635,-0.989328992607732,0.9890350258261965,-0.03996908908288466,-0.14216958045538103,-0.044932596482626604,-0.9984814004248744,-0.03187404553725635,-0.14067970522539516,0.03791259584183165,-0.989328992607732
1758,14.65,185.405912287462,220.237497211066,29.935357049726,0.9888911324852007,-0.04419857646241209,-0.14191833542863108,-0.038912900562452675,-0.9984493710894906,0.039807531207264664,-0.14345770896662824,-0.0338428605424688,-0.9890776241167066,0.9888911324852007,-0.038912900562452675,-0.14345770896662824,-0.04419857646241209,-0.9984493710894906,-0.0338428605424688,-0.14191833542863108,0.039807531207264664,-0.9890776241167066
1759,14.6583333333333,187.861378832152,221.253446765859,30.1892741380082,0.9891979404595904,-0.04230055707513292,-0.1403499108002495,-0.03694005436234903,-0.9984931000565159,0.04058277372525389,-0.1418550914638289,-0.03495986285244667,-0.9892699030169303,0.9891979404595904,-0.03694005436234903,-0.1418550914638289,-0.04230055707513292,-0.9984931000565159,-0.03495986285244667,-0.1403499108002495,0.04058277372525389,-0.9892699030169303
1760,14.6666666666667,190.078629387089,221.970551872626,30.085036232631,0.9894043216569116,-0.041631124699591286,-0.13908967518429843,-0.03702037545478437,-0.9986810903415656,0.03557487308998316,-0.1403872504460906,-0.030048781180418774,-0.9896405866079654,0.9894043216569116,-0.03702037545478437,-0.1403872504460906,-0.041631124699591286,-0.9986810903415656,-0.030048781180418774,-0.13908967518429843,0.03557487308998316,-0.9896405866079654
1761,14.675,192.653745007813,222.77683987314,30.2927063348563,0.9896139174203401,-0.0401145343267163,-0.13804027884541237,-0.03547863163133016,-0.9987260314997326,0.03588287477841444,-0.13930384469043514,-0.03061271207432775,-0.9897763892485603,0.9896139174203401,-0.03547863163133016,-0.13930384469043514,-0.0401145343267163,-0.9987260314997326,-0.03061271207432775,-0.13804027884541237,0.03588287477841444,-0.9897763892485603
1762,14.6833333333333,195.220862596785,223.32792783249,30.2090407968377,0.9897686136434559,-0.039119538318129275,-0.1372142600755763,-0.03429741801140459,-0.998714111220978,0.03733378049224555,-0.1384982980547503,-0.03224570932494134,-0.9898375804474534,0.9897686136434559,-0.03429741801140459,-0.1384982980547503,-0.039119538318129275,-0.998714111220978,-0.03224570932494134,-0.1372142600755763,0.03733378049224555,-0.9898375804474534
1763,14.6916666666667,198.435634939644,224.238807461001,28.6821410033069,0.9887715415349899,-0.03621566384619308,-0.14498022052231527,-0.031177156455153114,-0.998833382514864,0.03687626457880917,-0.14614658246394452,-0.031942129955514466,-0.9887471247836903,0.9887715415349899,-0.031177156455153114,-0.14614658246394452,-0.03621566384619308,-0.998833382514864,-0.031942129955514466,-0.14498022052231527,0.03687626457880917,-0.9887471247836903
1764,14.7,200.70767220004,224.742781464912,29.4840395168687,0.9892756942926207,-0.03543670798436931,-0.1416962963844983,-0.030856799007427438,-0.9989320116821054,0.03439031828519866,-0.14276364606183284,-0.02964921186090078,-0.9893126227836978,0.9892756942926207,-0.030856799007427438,-0.14276364606183284,-0.03543670798436931,-0.9989320116821054,-0.02964921186090078,-0.1416962963844983,0.03439031828519866,-0.9893126227836978
1765,14.7083333333333,203.773760506285,225.41927553904,29.4775682271585,0.98951426348999,-0.03515551325100934,-0.1400914424150186,-0.029948871871505994,-0.9987862702033788,0.03910308845663273,-0.14129609840150043,-0.03449748311516702,-0.9893661285061421,0.98951426348999,-0.029948871871505994,-0.14129609840150043,-0.03515551325100934,-0.9987862702033788,-0.03449748311516702,-0.1400914424150186,0.03910308845663273,-0.9893661285061421
1766,14.7166666666667,206.175831614673,225.680135564293,29.8249975244455,0.9898348282134143,-0.034110294955608376,-0.13807063639225434,-0.028992223496834973,-0.9988219612677343,0.03891196044902493,-0.13923528228301285,-0.034513438937873286,-0.9896576977421291,0.9898348282134143,-0.028992223496834973,-0.13923528228301285,-0.034110294955608376,-0.9988219612677343,-0.034513438937873286,-0.13807063639225434,0.03891196044902493,-0.9896576977421291
1767,14.725,209.122513596714,226.416906784349,30.1904841350472,0.9902493825360813,-0.031437488778967716,-0.13571236010836307,-0.026075535487521218,-0.9988143756059287,0.04110850924052033,-0.13684380452161055,-0.037168903430303164,-0.989895068066227,0.9902493825360813,-0.026075535487521218,-0.13684380452161055,-0.031437488778967716,-0.9988143756059287,-0.037168903430303164,-0.13571236010836307,0.04110850924052033,-0.989895068066227
1768,14.7333333333333,211.81847697607,226.540193745449,30.3846391306978,0.9906209523755567,-0.032819230716614065,-0.13263870781078443,-0.02834429960221777,-0.9989681155535339,0.035486684650457845,-0.13366648568210623,-0.0313943020720477,-0.9905289841306029,0.9906209523755567,-0.02834429960221777,-0.13366648568210623,-0.032819230716614065,-0.9989681155535339,-0.0313943020720477,-0.13263870781078443,0.035486684650457845,-0.9905289841306029
1769,14.7416666666667,214.847628438683,226.90160966386,30.6315282657322,0.9908053301738768,-0.03189508992161987,-0.1314819414897976,-0.0272211875693528,-0.9989372542520452,0.03719366901367872,-0.13252850503325272,-0.03327259091619939,-0.9906205782474814,0.9908053301738768,-0.0272211875693528,-0.13252850503325272,-0.03189508992161987,-0.9989372542520452,-0.03327259091619939,-0.1314819414897976,0.03719366901367872,-0.9906205782474814
1770,14.75,217.728089000702,227.48672588838,30.4391260080514,0.9908141108171034,-0.02979562408344401,-0.13190761384844654,-0.025180591321943786,-0.9990156998875546,0.03651806674588268,-0.13286585575831755,-0.03286110411501087,-0.990589123809641,0.9908141108171034,-0.025180591321943786,-0.13286585575831755,-0.02979562408344401,-0.9990156998875546,-0.03286110411501087,-0.13190761384844654,0.03651806674588268,-0.990589123809641
1771,14.7583333333333,220.939794273328,227.796437333644,30.8417475901171,0.9912173828684208,-0.0280484328409052,-0.12923383966534407,-0.023888608767111193,-0.9991489146787627,0.03362708235072583,-0.13006703760234767,-0.030244531925950346,-0.9910438103423732,0.9912173828684208,-0.023888608767111193,-0.13006703760234767,-0.0280484328409052,-0.9991489146787627,-0.030244531925950346,-0.12923383966534407,0.03362708235072583,-0.9910438103423732
1772,14.7666666666667,224.118748951567,227.948491224436,30.6965708833809,0.9910480588444481,-0.028772851641878795,-0.13036820190923032,-0.024043330135463854,-0.9989994991157529,0.03770834181546729,-0.1313227449326601,-0.03423629324079135,-0.9907483095562072,0.9910480588444481,-0.024043330135463854,-0.1313227449326601,-0.028772851641878795,-0.9989994991157529,-0.03423629324079135,-0.13036820190923032,0.03770834181546729,-0.9907483095562072
1773,14.775,227.380394715153,228.081583748605,30.9961748658106,0.9912839626114415,-0.027934664410154214,-0.12874688343276613,-0.023192872203799602,-0.999001543999396,0.03818384168416054,-0.12968498813778112,-0.034865019878308964,-0.9909420942923903,0.9912839626114415,-0.023192872203799602,-0.12968498813778112,-0.027934664410154214,-0.999001543999396,-0.034865019878308964,-0.12874688343276613,0.03818384168416054,-0.9909420942923903
1774,14.7833333333333,230.571910094645,228.224226397407,31.1213573081151,0.9915716401556396,-0.028319937776294237,-0.12642651447936695,-0.023424206050260743,-0.9989232987679595,0.040044347284641214,-0.12742444431885777,-0.036745398390612756,-0.9911673858068301,0.9915716401556396,-0.023424206050260743,-0.12742444431885777,-0.028319937776294237,-0.9989232987679595,-0.036745398390612756,-0.12642651447936695,0.040044347284641214,-0.9911673858068301
1775,14.7916666666667,234.102868344977,228.532897314618,30.4830523866582,0.9912455503561404,-0.027396709254060198,-0.12915757515996001,-0.022150136768272294,-0.9988768945381308,0.04188461530212229,-0.13016001820950648,-0.038657080592155904,-0.9907391179214599,0.9912455503561404,-0.022150136768272294,-0.13016001820950648,-0.027396709254060198,-0.9988768945381308,-0.038657080592155904,-0.12915757515996001,0.04188461530212229,-0.9907391179214599
1776,14.8,237.681696193266,229.09059796787,30.8061036169266,0.9916725940305844,-0.025097927185759424,-0.12631532092200898,-0.019920402410106165,-0.9989153578114447,0.042086642729647614,-0.12723460149059784,-0.039219918146419966,-0.9910969449070646,0.9916725940305844,-0.019920402410106165,-0.12723460149059784,-0.025097927185759424,-0.9989153578114447,-0.039219918146419966,-0.12631532092200898,0.042086642729647614,-0.9910969449070646
1777,14.8083333333333,240.796746015365,229.062232809505,31.1388406128553,0.991671971941534,-0.024871197475983004,-0.1263650410584361,-0.019819902904058332,-0.9989594562587227,0.041075250457551456,-0.12725514337135174,-0.0382286317749869,-0.9911330385968118,0.991671971941534,-0.019819902904058332,-0.12725514337135174,-0.024871197475983004,-0.9989594562587227,-0.0382286317749869,-0.1263650410584361,0.041075250457551456,-0.9911330385968118
