frame,time,origin_x,origin_y,origin_z,x_axis_x,x_axis_y,x_axis_z,y_axis_x,y_axis_y,y_axis_z,z_axis_x,z_axis_y,z_axis_z,R00,R01,R02,R10,R11,R12,R20,R21,R22,tip_speed_mm_s,tip_vx_mm_s,tip_vy_mm_s,tip_vz_mm_s,frame_rotation_deg,angular_speed_deg_s,x_axis_change_deg,y_axis_change_deg,z_axis_change_deg
1651,13.7583333333333,137.63777690952,210.61714120967,31.8752155562496,0.9807593202601168,-0.0221227919896275,-0.193963238263072,-0.0225720308557864,-0.9997452136277492,-0.0001060728593896,-0.1939114724454409,0.0044821761444354,-0.9810087924942626,0.9807593202601168,-0.0225720308557864,-0.1939114724454409,-0.0221227919896275,-0.9997452136277492,0.0044821761444354,-0.193963238263072,-0.0001060728593896,-0.9810087924942626,27.542087195582905,4.71397664977888,-7.802871267870984,-25.989616988548807,0.1529850929405229,18.35821115293423,0.1383418420766467,0.14462398003693527,0.08218461051881994
1652,13.7666666666667,137.611110183194,210.520229957149,31.7957919098116,0.9808415969138066,-0.0233905121797058,-0.1933976362408416,-0.0237856482438044,-0.9997170425410736,0.0002789095760513,-0.1933494367749642,0.0043265220328391,-0.9811204189628832,0.9808415969138066,-0.0237856482438044,-0.1933494367749642,-0.0233905121797058,-0.9997170425410736,0.0043265220328391,-0.1933976362408416,0.0002789095760513,-0.9811204189628832,15.372660768647313,-3.2000071590948207,-11.629350302426818,-9.53083757248519,0.08009363090208853,9.611235708175366,0.07967595447385913,0.0729677547981087,0.03402099570339951
1653,13.775,137.488944136842,210.52285845454,31.6831626347903,0.9809349210056592,-0.0241074245455725,-0.1928354553327796,-0.0247858421675104,-0.9996921719107784,-0.0011060959984712,-0.1927494300372071,0.0058645973510633,-0.9812304845031272,0.9809349210056592,-0.0247858421675104,-0.1927494300372071,-0.0241074245455725,-0.9996921719107784,0.0058645973510633,-0.1928354553327796,-0.0011060959984712,-0.9812304845031272,19.94196577057162,-14.659925562296179,0.31541968691963157,-13.515513002608845,0.10325779610922518,12.390935533155268,0.052472429555509764,0.09789445596179303,0.09480328762075495
1654,13.7833333333333,137.323320694223,210.378579259566,31.4794355483947,0.9809385063385444,-0.0255298158668475,-0.192634044976765,-0.025882915113717,-0.999664747415074,0.0006837256558905,-0.1925869193053401,0.0043152378105109,-0.9812704302255914,0.9809385063385444,-0.025882915113717,-0.1925869193053401,-0.0255298158668475,-0.999664747415074,0.0043152378105109,-0.192634044976765,0.0006837256558905,-0.9812704302255914,35.95043319268531,-19.8748131143609,-17.31350339694989,-24.44725036757227,0.12086613913454484,14.50393669620495,0.08231025641646689,0.1202909072748442,0.08928809412800856
1655,13.7916666666667,137.088520625871,210.206601375633,31.3440904649986,0.9809748159542354,-0.0266479235405508,-0.1922974223293979,-0.0270475463018866,-0.9996339984741222,0.000547113960719,-0.1922416206303962,0.0046644684172654,-0.9813365386205606,0.9809748159542354,-0.0270475463018866,-0.1922416206303962,-0.0266479235405508,-0.9996339984741222,0.0046644684172654,-0.1922974223293979,0.000547113960719,-0.9813365386205606,38.517150597045635,-28.176008202013527,-20.637346071795253,-16.241410007401345,0.07001272196035219,8.401526635174685,0.06693555060733351,0.06720905362704181,0.028392560155629458
1656,13.8,136.835321497384,209.991219831654,31.123825993957,0.9809241521273112,-0.0280535323407573,-0.1923559385527819,-0.0285654303957116,-0.9995919185444072,0.0001121027171931,-0.1922805865385876,0.0053847659111173,-0.9813252163969186,0.9809241521273112,-0.0285654303957116,-0.1922805865385876,-0.0280535323407573,-0.9995919185444072,0.0053847659111173,-0.1923559385527819,0.0001121027171931,-0.9813252163969186,47.852088911068265,-30.383895418559707,-25.84578527757972,-26.431736525095207,0.0905670378779576,10.868044545397229,0.08065746888784854,0.09050154745920298,0.041335441901580255
1657,13.8083333333333,136.487606732331,209.792368297054,31.0434429324534,0.9809813869678956,-0.0293131003771282,-0.1918756382890335,-0.0294514550232918,-0.9995639391116166,0.0021315310646627,-0.1918544506117975,0.0035600244309569,-0.9814169328101572,0.9809813869678956,-0.0294514550232918,-0.1918544506117975,-0.0293131003771282,-0.9995639391116166,0.0035600244309569,-0.1918756382890335,0.0021315310646627,-0.9814169328101572,49.02538681198417,-41.7257718065329,-23.862184152099193,-9.645967380471598,0.1294179552894839,15.530154634801852,0.07730634160552433,0.1263617508159192,0.10749161970211034
1658,13.8166666666667,136.232669578371,209.686150247175,30.9291112841702,0.9809899751440416,-0.0305251770715906,-0.1916425898166705,-0.0306808971092949,-0.9995269063031188,0.0021554880388169,-0.1916177215694348,0.0037652544223018,-0.9814624147870736,0.9809899751440416,-0.0306808971092949,-0.1916177215694348,-0.0305251770715906,-0.9995269063031188,0.0037652544223018,-0.1916425898166705,0.0021554880388169,-0.9814624147870736,35.86915268546579,-30.592458474952263,-12.74616598537798,-13.719797793873378,0.07175958980049361,8.611150775989971,0.07072062080887723,0.07048716255270684,0.018139213982950188
1659,13.825,135.840439310474,209.337046348341,30.7681878400455,0.9809254051420646,-0.0323566120186856,-0.1916726355157374,-0.0323637647013639,-0.9994713666882724,0.0030941726893581,-0.1916714279208855,0.0031680954766334,-0.9814540370744926,0.9809254051420646,-0.0323637647013639,-0.1916714279208855,-0.0323566120186856,-0.9994713666882724,0.0031680954766334,-0.1916726355157374,0.0030941726893581,-0.9814540370744926,65.90332593687373,-47.06763214783226,-41.89246786025062,-19.310813295043527,0.11047124434705384,13.256549321700906,0.1050128159457269,0.1104525028123684,0.03435613635762046
1660,13.8333333333333,135.436959207671,209.165419306011,30.4677083619595,0.9807659146940356,-0.0335471713819791,-0.1922831450404326,-0.0334599193791644,-0.9994332043221876,0.0037018770136738,-0.1922983472875203,0.0028031037356244,-0.9813325064624812,0.9807659146940356,-0.0334599193791644,-0.1922983472875203,-0.0335471713819791,-0.9994332043221876,0.0028031037356244,-0.1922831450404326,0.0037018770136738,-0.9813325064624812,63.78538473260655,-48.417612336548736,-20.5952450796821,-36.05753737046044,0.08030534296453408,9.636641155781613,0.07720254863133677,0.07184434278741535,0.042143239743675814
1661,13.8416666666667,134.945325166836,208.779432936984,30.225386629735,0.9806152072468424,-0.0360937103217408,-0.192590392780747,-0.0358462839494009,-0.9993459307384324,0.0047701827591076,-0.1926365989194449,0.0022259361506176,-0.9812676423713372,0.9806152072468424,-0.0358462839494009,-0.1926365989194449,-0.0360937103217408,-0.9993459307384324,0.0022259361506176,-0.192590392780747,0.0047701827591076,-0.9812676423713372,80.44559862914667,-58.99608489972661,-46.31836428286681,-29.07860786670613,0.15103365367889449,18.124038441321563,0.14721757935107374,0.14988770419218778,0.03850958221961603
1662,13.85,134.582549522542,208.424195783517,29.826364862066,0.9804898576651674,-0.0384923980426351,-0.192764037902995,-0.0386223561443536,-0.9992491164502416,0.0030849439654441,-0.1927380414490058,0.0044202450541298,-0.9812402910663944,0.9804898576651674,-0.0386223561443536,-0.1927380414490058,-0.0384923980426351,-0.9992491164502416,0.0044202450541298,-0.192764037902995,0.0030849439654441,-0.9812402910663944,77.49231465749747,-43.533077315459266,-42.628458416213554,-47.88261212047641,0.18646055814389528,22.375266977359328,0.1379814031841162,0.18615388108523395,0.12586869787362137
1663,13.8583333333333,134.174857767731,208.344775963198,29.5148721377139,0.9804176585038316,-0.0394658582703466,-0.1929343435597951,-0.0399031465053256,-0.9992022384429724,0.0016203670966428,-0.1928443771356548,0.0061100508621681,-0.9812103309105664,0.9804176585038316,-0.0399031465053256,-0.1928443771356548,-0.0394658582703466,-0.9992022384429724,0.0061100508621681,-0.1929343435597951,0.0016203670966428,-0.9812103309105664,62.30159072307402,-48.9230105775102,-9.530378438317532,-37.37912692239749,0.11196231182347298,13.435477418869072,0.05677319738363223,0.11150777511586325,0.09702544586867516
1664,13.8666666666667,133.787768944402,208.096623600925,29.3152637444612,0.9803103544297588,-0.041113825114512,-0.1931353473143992,-0.0417138801713073,-0.9991291357902264,0.0009603208469973,-0.1930066351161382,0.0071150122648303,-0.9811716544018264,0.9803103544297588,-0.0417138801713073,-0.1930066351161382,-0.041113825114512,-0.9991291357902264,0.0071150122648303,-0.1931353473143992,0.0009603208469973,-0.9811716544018264,60.151113230703835,-46.45065879911734,-29.77828347252728,-23.953007190136788,0.11113938516796412,13.336726220051267,0.09531979140928369,0.11050457149897976,0.05836781084905999
1665,13.875,133.433609751451,207.94064140528,28.9598450829614,0.9801876342964634,-0.0424743237486846,-0.193463519544111,-0.0435056905331259,-0.9990525914498656,-0.0010837013168623,-0.1932342010709764,0.0094789946407946,-0.9811068709356088,0.9801876342964634,-0.0435056905331259,-0.1932342010709764,-0.0424743237486846,-0.9990525914498656,0.0094789946407946,-0.193463519544111,-0.0010837013168623,-0.9811068709356088,63.05216174932642,-42.499103154284015,-18.71786347747401,-42.650239380141755,0.1569767857980811,18.837214295843083,0.08049423076799635,0.15580317094829474,0.1361229855877153
1666,13.8833333333333,133.175333435088,207.849275281982,28.7465401829996,0.98015096836687,-0.0433194219457924,-0.193461900362241,-0.0439577128485869,-0.9990328979164648,0.0009941638455719,-0.1933178695584255,0.0075297120073126,-0.9811072850338428,0.98015096836687,-0.0439577128485869,-0.1933178695584255,-0.0433194219457924,-0.9990328979164648,0.0075297120073126,-0.193461900362241,0.0009941638455719,-0.9811072850338428,41.66496158381209,-30.99315796368177,-10.963934795802915,-25.596587995515897,0.12184268069983512,14.621121684037146,0.048466202101972604,0.12184264227091601,0.111788523422205
1667,13.8916666666667,132.989229264398,207.837315340254,28.6444271671201,0.98012663747753,-0.0436876945509115,-0.1935023510240039,-0.0434804689986803,-0.9990401135906336,0.0053197981605156,-0.1935490204641846,0.0031994970917455,-0.981085388687302,0.98012663747753,-0.0434804689986803,-0.1935490204641846,-0.0436876945509115,-0.9990401135906336,0.0031994970917455,-0.1935023510240039,0.0053197981605156,-0.981085388687302,25.513724466358607,-22.332500482623555,-1.4351930073463735,-12.253561905444005,0.24935683472156916,29.922820166353997,0.021273095120054823,0.2493449911457484,0.24845963744974695
1668,13.9,132.85074093438,207.9282370166,28.525826596462,0.980204200761056,-0.0430528262522365,-0.193251594979379,-0.0426114710106009,-0.9990709514073984,0.0064417848635773,-0.1933493919015313,0.0019204701535387,-0.9811280876856484,0.980204200761056,-0.0426114710106009,-0.1933493919015313,-0.0430528262522365,-0.9990709514073984,0.0019204701535387,-0.193251594979379,0.0064417848635773,-0.9811280876856484,24.449352622052032,-16.618599602223775,10.910601161562418,-14.232068479027328,0.08267783414765692,9.921340097757462,0.039361509649832434,0.08133101036334896,0.07421041973933842
1669,13.9083333333333,132.666056316611,207.878834927005,28.4809655362636,0.9802866419836792,-0.0438286914736952,-0.192658104818005,-0.043107955996973,-0.999038921575992,0.0079333036020377,-0.1928206515861951,0.0005281855570761,-0.9812338749461784,0.9802866419836792,-0.043107955996973,-0.1928206515861951,-0.0438286914736952,-0.999038921575992,0.0005281855570761,-0.192658104818005,0.0079333036020377,-0.9812338749461784,23.564495427607007,-22.16215413237371,-5.928250751426749,-5.383327223830119,0.09640651578092278,11.568781893758246,0.056167226719416236,0.09008660267634877,0.08554576628103847
1670,13.9166666666667,132.633675149351,207.9124115389,28.4555941543958,0.9803154504289292,-0.0444798657242165,-0.1923620523790522,-0.0436585327095367,-0.9990102793603656,0.0085084812966144,-0.1925501237911207,5.724928110775197e-05,-0.9812871376669235,0.9803154504289292,-0.0436585327095367,-0.1925501237911207,-0.0444798657242165,-0.9990102793603656,5.724928110775197e-05,-0.1923620523790522,0.0085084812966144,-0.9812871376669235,6.372029239823222,-3.885740071166888,4.029193427367652,-3.0445658241114413,0.04870297336151063,5.844356803334268,0.041017732020035114,0.04564947545198449,0.03126707852316448
1671,13.925,132.632360426573,207.994283239963,28.205581450828,0.9802494373749148,-0.0443887605553082,-0.1927191699404256,-0.0435343216655005,-0.9990143274659112,0.0086681229200893,-0.1929139791805868,-0.0001070242802194,-0.981215667008286,0.9802494373749148,-0.0435343216655005,-0.1929139791805868,-0.0443887605553082,-0.9990143274659112,-0.0001070242802194,-0.1927191699404256,0.0086681229200893,-0.981215667008286,31.569593038639066,-0.15776673336124572,9.824604127600935,-30.00152442825297,0.023817603106064053,2.8581123727388156,0.021452723474628416,0.01159163413045552,0.023237278354235422
1672,13.9333333333333,132.666741742901,207.97566994264,28.250719001463,0.9804200348481366,-0.0452663166326154,-0.1916442429265606,-0.0438756513958829,-0.998970853763432,0.011496110026732,-0.1919673995317063,-0.0028625005983529,-0.9813971283875648,0.9804200348481366,-0.0438756513958829,-0.1919673995317063,-0.0452663166326154,-0.998970853763432,-0.0028625005983529,-0.1916442429265606,0.011496110026732,-0.9813971283875648,7.16584722620675,4.1257579593763065,-2.2335956787709037,5.416506076222381,0.17469195039183155,20.963034047105882,0.08010508508633216,0.16322674146983904,0.16725654823203812
1673,13.9416666666667,132.731582806378,208.036519014962,28.3673392516675,0.98060242251011,-0.0455663676288375,-0.1906373392292734,-0.0442264463202416,-0.9989578525599996,0.0112796389391195,-0.1909526391888476,-0.0026296292186828,-0.981595728717778,0.98060242251011,-0.0442264463202416,-0.1909526391888476,-0.0455663676288375,-0.9989578525599996,-0.0026296292186828,-0.1906373392292734,0.0112796389391195,-0.981595728717778,17.598422786339246,7.780927617176246,7.301888678582985,13.994430024427219,0.06316384454291817,7.579661345089214,0.061098662825985285,0.023629618936013886,0.06072838647204755
1674,13.95,132.869143209442,208.10063683133,28.4025272953026,0.98079261326031,-0.0453046588671936,-0.189719101987489,-0.0440303378834803,-0.9989704163737562,0.0109287033041881,-0.190018891481554,-0.0023653953098016,-0.9817775846825744,0.98079261326031,-0.0440303378834803,-0.190018891481554,-0.0453046588671936,-0.9989704163737562,-0.0023653953098016,-0.189719101987489,0.0109287033041881,-0.9817775846825744,18.695428983064122,16.50724836774956,7.694137964191208,4.222565236229632,0.058491834517808726,7.019020142165874,0.055781015375999776,0.023044886059074194,0.056568550266534894
1675,13.9583333333333,133.037126812758,208.161943590109,28.4022224758926,0.980918321858298,-0.0453961903218451,-0.189046110107992,-0.0440948652972852,-0.998965835998227,0.0110860887051242,-0.1893538716190257,-0.002538584768415,-0.9819056303384044,0.980918321858298,-0.0440948652972852,-0.1893538716190257,-0.0453961903218451,-0.998965835998227,-0.002538584768415,-0.189046110107992,0.0110860887051242,-0.9819056303384044,21.458571178201375,20.15803239799884,7.356811053506586,-0.03657832920026781,0.0404066353916025,4.84879624701118,0.03957553283670977,0.009749534961851797,0.04005141856751181
1676,13.9666666666667,133.182352863235,208.237299069779,28.3147555115713,0.9809707828922836,-0.0452965340451532,-0.188797635353827,-0.0438723445930687,-0.9989684215830468,0.011717937522579,-0.1891336577439546,-0.0032119594288075,-0.9819460997554909,0.9809707828922836,-0.0438723445930687,-0.1891336577439546,-0.0452965340451532,-0.9989684215830468,-0.0032119594288075,-0.188797635353827,0.011717937522579,-0.9819460997554909,22.262999442276705,17.42712605709892,9.042657560328307,-10.496035718471706,0.041052410334599956,4.926289240112371,0.015630645442507696,0.03838197587135399,0.04065842621561498
1677,13.975,133.524695675191,208.508651295462,28.4463478470382,0.98130269298848,-0.0446078681294548,-0.1872302401710315,-0.0432324756156365,-0.9989997110995188,0.0114249846923974,-0.1875526000504935,-0.0031169414532978,-0.9822496153678436,0.98130269298848,-0.0432324756156365,-0.1875526000504935,-0.0446078681294548,-0.9989997110995188,-0.0031169414532978,-0.1872302401710315,0.0114249846923974,-0.9822496153678436,54.747779006313316,41.081137434888895,32.56226708209241,15.791080256093062,0.10037625814243817,12.045150977142049,0.09991755587143838,0.040361317317746434,0.09240255291607387
1678,13.9833333333333,133.789120602153,208.584136199229,28.4667611580951,0.9815348814596022,-0.0444138094000828,-0.186055610000499,-0.0427097514950414,-0.9990008585732894,0.0131590918023488,-0.1864541595280633,-0.0049697187449548,-0.9824510920602,0.9815348814596022,-0.0427097514950414,-0.1864541595280633,-0.0444138094000828,-0.9990008585732894,-0.0049697187449548,-0.186055610000499,0.0131590918023488,-0.9824510920602,33.08938062110458,31.730991235562758,9.058188452075939,2.4495973268374085,0.12442321350149559,14.930785620237609,0.0694987766684715,0.10377292558489379,0.123949059831757
1679,13.9916666666667,134.124961378603,208.667275707964,28.4654630516452,0.9817218645630904,-0.0442906422664504,-0.1850959741496142,-0.0423703169296426,-0.998999355391339,0.0143193634974048,-0.1855449726671434,-0.0062150571449088,-0.9826161184219576,0.9817218645630904,-0.0423703169296426,-0.1855449726671434,-0.0442906422664504,-0.998999355391339,-0.0062150571449088,-0.1850959741496142,0.0143193634974048,-0.9826161184219576,41.51772654776646,40.30089317368427,9.976741048122092,-0.15577277398654374,0.08910557982700339,10.692669579156682,0.05645986317709388,0.06926509198356327,0.088849529090098
1680,14.0,134.482084036567,208.751459009354,28.542615368783,0.9819430684807732,-0.0441995948014025,-0.1839407678627976,-0.0420049347093722,-0.9989922643412557,0.0158126925724976,-0.1844543187963489,-0.0078007439211128,-0.9828101305296216,0.9819430684807732,-0.0420049347093722,-0.1844543187963489,-0.0441995948014025,-0.9989922643412557,-0.0078007439211128,-0.1839407678627976,0.0158126925724976,-0.9828101305296216,44.99214349097225,42.854718955846664,10.101996166839172,9.258278056571879,0.1109297194401952,13.311566332875257,0.06759257054413455,0.08808630561424807,0.11082802300441526
1681,14.0083333333333,134.975131683681,208.760263380735,28.4113279360406,0.9818827159898286,-0.0450137433397753,-0.1840654637648756,-0.0427599610586845,-0.9989540668206796,0.0161974724165462,-0.1846020524552684,-0.0080333861456939,-0.982780518191288,0.9818827159898286,-0.0427599610586845,-0.1846020524552684,-0.0450137433397753,-0.9989540668206796,-0.0080333861456939,-0.1840654637648756,0.0161974724165462,-0.982780518191288,61.2364467095064,59.16571765391341,1.0565245657262705,-15.754491929149406,0.049261599114793074,5.911391893798186,0.04731775938569324,0.0486028791085859,0.01588080774334438
1682,14.0166666666667,135.50693908289,209.021275841349,28.0948858229112,0.9819578090456936,-0.0444398814264348,-0.1838041299671621,-0.0423809947418284,-0.9989871545773902,0.0151167547463937,-0.1842897515839503,-0.0070542135049852,-0.9828466439546668,0.9819578090456936,-0.0423809947418284,-0.1842897515839503,-0.0444398814264348,-0.9989871545773902,-0.0070542135049852,-0.1838041299671621,0.0151167547463937,-0.9828466439546668,80.59518624469193,63.81688790457868,31.321495273432756,-37.97305357523082,0.06750936584637386,8.101123901501431,0.03638403039744172,0.06564458987459555,0.0590086338985467
1683,14.025,135.994201044733,209.152483748089,28.2518132348642,0.9822388214401234,-0.0445522037881596,-0.1822690286185118,-0.0426315632868305,-0.9989864484770732,0.0144438765878543,-0.1827277961002062,-0.0064169226879013,-0.9831426018821372,0.9822388214401234,-0.0426315632868305,-0.1827277961002062,-0.0445522037881596,-0.9989864484770732,-0.0064169226879013,-0.1822690286185118,0.0144438765878543,-0.9831426018821372,63.41474304130266,58.4714354213864,15.744948808861553,18.831289434433668,0.09838460826642735,11.806152992017253,0.08964768223638934,0.04113941236268362,0.09813207129381717
1684,14.0333333333333,136.682084862053,209.221970510235,27.9508167339974,0.9822533134710426,-0.0456426839358954,-0.1819207892965659,-0.0432504585967031,-0.9989179513071118,0.0170974965295381,-0.1825043177744912,-0.0089259150528478,-0.983164534568928,0.9822533134710426,-0.0432504585967031,-0.1825043177744912,-0.0456426839358954,-0.9989179513071118,-0.0089259150528478,-0.1819207892965659,0.0170974965295381,-0.983164534568928,90.48759515466843,82.54605807873895,8.338411457554141,-36.11958010416456,0.15735764786892822,18.882917744348937,0.06559372734323676,0.15617096087463703,0.14432930421235382
1685,14.0416666666667,137.225214209565,209.400329656244,28.0481237117078,0.9825052825173944,-0.0460087920111393,-0.1804620760245512,-0.0432289735850869,-0.9988785846836016,0.0193087778811887,-0.1811480766339931,-0.0111697859496476,-0.983392398899668,0.9825052825173944,-0.0432289735850869,-0.1811480766339931,-0.0460087920111393,-0.9988785846836016,-0.0111697859496476,-0.1804620760245512,0.0193087778811887,-0.983392398899668,69.58656294425138,65.17552170091663,21.403097520907945,11.67683732515401,0.15236488155204622,18.283785786098484,0.08737124295458706,0.12672316945383452,0.15078996079787305
1686,14.05,137.669331436423,209.562237886525,28.0047896960376,0.9825903282692704,-0.0461972417198352,-0.1799501643488184,-0.043500261658102,-0.998874493720755,0.0189069571793615,-0.1806210785798941,-0.0107499140268497,-0.9834940087875732,0.9825903282692704,-0.043500261658102,-0.1806210785798941,-0.0461972417198352,-0.998874493720755,-0.0107499140268497,-0.1799501643488184,0.0189069571793615,-0.9834940087875732,56.96300565476661,53.294067223167225,19.42898763379565,-5.200081880443929,0.04059957789516248,4.871949347438467,0.03163223365295915,0.02777952266937254,0.03904294209231644
1687,14.0583333333333,138.13366993382,209.7884434031,27.9045401039463,0.9827030285623948,-0.0460410871677747,-0.1793738440985932,-0.043053586910274,-0.9988621196741994,0.0205147394359504,-0.180114259037025,-0.0124372091875482,-0.9835670640679104,0.9827030285623948,-0.043053586910274,-0.180114259037025,-0.0460410871677747,-0.9988621196741994,-0.0124372091875482,-0.1793738440985932,0.0205147394359504,-0.9835670640679104,63.137467918762,55.72061968786817,27.144661989110613,-12.029951051005648,0.10139115585133981,12.166938702210746,0.03481540890505641,0.095610775246441,0.10102870566201903
1688,14.0666666666667,138.55655359108,209.942220778495,27.9560158137596,0.98289775709305,-0.0462343627223294,-0.1782537034821774,-0.0431142647870958,-0.9988422138440644,0.0213399160016276,-0.1790339612289247,-0.0132896782033428,-0.9837531322338604,0.98289775709305,-0.0431142647870958,-0.1790339612289247,-0.0462343627223294,-0.9988422138440644,-0.0132896782033428,-0.1782537034821774,0.0213399160016276,-0.9837531322338604,54.34924628181845,50.74603887079203,18.45328504725267,6.177085177546271,0.08045266852108171,9.654320222452153,0.06607646269574724,0.04742050329348606,0.07956418912076839
1689,14.075,138.994802809902,210.068043653804,27.9289402717084,0.9829893525813708,-0.0467996993950791,-0.1775998897752705,-0.0433779239031357,-0.9987915711019116,0.0231030996541318,-0.1784664910550767,-0.0150061864677609,-0.9838315536402474,0.9829893525813708,-0.0433779239031357,-0.1784664910550767,-0.0467996993950791,-0.9987915711019116,-0.0150061864677609,-0.1775998897752705,0.0231030996541318,-0.9838315536402474,54.81082708449465,52.5899062588587,15.09874503714348,-3.249065046157383,0.10879365826048398,13.055238991311693,0.04980014210122076,0.10218744043082785,0.10368120256535716
1690,14.0833333333333,139.427823146785,210.233720166615,27.8965035641733,0.983388000410027,-0.0475679474580188,-0.1751722895443223,-0.0441339154902155,-0.9987503731198576,0.0234497270015676,-0.1760688449245671,-0.0153291411232559,-0.9842584921042602,0.983388000410027,-0.0441339154902155,-0.1760688449245671,-0.0475679474580188,-0.9987503731198576,-0.0153291411232559,-0.1751722895443223,0.0234497270015676,-0.9842584921042602,55.77192313614009,51.96244042615941,19.881181537396166,-3.8924049042268867,0.14814604488550734,17.7775253863301,0.14766726147510256,0.04770957019071851,0.14075750688323188
1691,14.0916666666667,139.991499921159,210.533954511767,28.0924718106349,0.9838024293449456,-0.0471944527255242,-0.1729319624792408,-0.0438259163292969,-0.99876865505172,0.0232478546123351,-0.1738161933563175,-0.015292394126397,-0.9846593693298216,0.9838024293449456,-0.0438259163292969,-0.1738161933563175,-0.0471944527255242,-0.99876865505172,-0.015292394126397,-0.1729319624792408,0.0232478546123351,-0.9846593693298216,80.16464551732962,67.64121292433792,36.028121417950956,23.51618957520287,0.1325426249680002,15.905114996032095,0.13228151705692923,0.02112576852868891,0.1311121528512285
1692,14.1,140.466854038943,210.663809605967,28.0399371640356,0.9839167670058584,-0.0473881758702019,-0.1722270489569914,-0.0441595984648867,-0.998770374297705,0.022531517672859,-0.1730830016730675,-0.0145636606976816,-0.9847995604786406,0.9839167670058584,-0.0441595984648867,-0.1730830016730675,-0.0473881758702019,-0.998770374297705,-0.0145636606976816,-0.1722270489569914,0.022531517672859,-0.9847995604786406,59.46769135472601,57.0424941343152,15.582611304063553,-6.304157591942099,0.06090983854371692,7.309180625276049,0.042395193361413445,0.045277638258478914,0.0597712282817957
1693,14.1083333333333,141.060139792594,210.894002568863,28.090728091086,0.984315003840574,-0.0466898500206491,-0.1701294540030625,-0.0432528836989496,-0.9987793246081562,0.0238547434905622,-0.1710355555609886,-0.0161219924427684,-0.9851329453904276,0.984315003840574,-0.0432528836989496,-0.1710355555609886,-0.0466898500206491,-0.9987793246081562,-0.0161219924427684,-0.1701294540030625,0.0238547434905622,-0.9851329453904276,76.60818269958003,71.19429043839413,27.62315554762564,6.094911246071746,0.15347828270109715,18.41739392420337,0.12870726649999573,0.09190819708263621,0.14865558309441299
1694,14.1166666666667,141.502262361301,211.027590493503,28.1130049491133,0.9845542755085708,-0.04677270321985,-0.1687163086702081,-0.0436287714083933,-0.9987989964924028,0.0222956253817545,-0.1695565064607881,-0.0145903680309034,-0.9854124579471968,0.9845542755085708,-0.0436287714083933,-0.1695565064607881,-0.04677270321985,-0.9987989964924028,-0.0145903680309034,-0.1687163086702081,0.0222956253817545,-0.9854124579471968,55.48807756524935,53.05470824442703,16.030550956675814,2.673222963255129,0.1231873487211456,14.782481846421723,0.0822567805834218,0.09189729324983895,0.12304045029530068
1695,14.125,141.916781292093,211.27467858929,28.1586334586904,0.9847315238523412,-0.0463021047813656,-0.1678092399847547,-0.0432753237565577,-0.9988285475837992,0.0216513021641471,-0.1686151603065711,-0.0140587205838059,-0.9855816963044391,0.9847315238523412,-0.0432753237565577,-0.1686151603065711,-0.0463021047813656,-0.9988285475837992,-0.0140587205838059,-0.1678092399847547,0.0216513021641471,-0.9855816963044391,58.16726072386396,49.742271695231885,29.650571494556235,5.475421149273249,0.06796288966730883,8.155546760108816,0.05942358409613263,0.04214068329897971,0.0626969609614123
1696,14.1333333333333,142.299064105563,211.289574584967,28.1543259022817,0.984879628576962,-0.0467282723499974,-0.1668190210296475,-0.0435231907149999,-0.9987917735021926,0.0228194008319796,-0.1676837770450417,-0.015213866948586,-0.985723434421836,0.984879628576962,-0.0435231907149999,-0.1676837770450417,-0.0467282723499974,-0.9987917735021926,-0.015213866948586,-0.1668190210296475,0.0228194008319796,-0.985723434421836,45.9116605118292,45.873937616578495,1.787519481246275,-0.5169067690461536,0.08906924076849479,10.688308892260993,0.06234685213838081,0.06844975563295207,0.08540585096047378
1697,14.1416666666667,142.661205172895,211.445419107201,28.2050864652886,0.9849711868164808,-0.0463364086521564,-0.1663871941423181,-0.0430361794225751,-0.998799733569044,0.0233875925036087,-0.1672711822222854,-0.015875435604332,-0.985783100962038,0.9849711868164808,-0.0430361794225751,-0.1672711822222854,-0.0463364086521564,-0.998799733569044,-0.015875435604332,-0.1663871941423181,0.0233875925036087,-0.985783100962038,47.70061169615442,43.45692807950023,18.701342667932515,6.091267560780319,0.04994876745896768,5.9938520950291885,0.03381977917804487,0.042879495456754936,0.04480323706645405
1698,14.15,142.978642432559,211.612964154816,28.326592101029,0.9852072435677758,-0.0454249590815019,-0.1652369822831114,-0.0420144707645865,-0.9988268099529702,0.024078786629416,-0.166136905797469,-0.0167802506422612,-0.9859599138506726,0.9852072435677758,-0.0420144707645865,-0.166136905797469,-0.0454249590815019,-0.9988268099529702,-0.0167802506422612,-0.1652369822831114,0.024078786629416,-0.9859599138506726,45.47372668942045,38.09247115983052,20.1054057138809,14.58067628890497,0.09814450072204763,11.777340086691572,0.08516571634510113,0.07069405861811025,0.08374864410069124
